,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_53.mid",23.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 3.0, 120.0, 5.9, 127.0, 7.0, 0.5, 0.52, 0.18, 0.2115, 2.0, 2.0, 10.83, 2.294, 3.589, -1.701, -1.439, 2.19, 7.982, 6.847, 5.773, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.303, 4.0, 1.0, 0.3232, 0.5937, 0.5758, 0.3232, 0.1919, 0.3333, 0.1717, 0.05051, 0.0202, 0.05051, 0.0101, 0.0303, 0.0, 0.0101, 1.429, 0.0, 0.597, 1.34, 4.52, 2.536, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.036, 2.036, 0.8245, 2.0, 3.0, 2.0, 0.16, 0.96, 0.84, 0.0, 0.0, 0.04, 0.25, 0.75, 0.47, 0.5, 0.8, 0.2, 1.0, 0.1082, -0.8314, 7.95, 3.333, 2.0, 3.294, 0.07042, 0.08333, 0.03551, 0.1056, 0.1056, 0.1056, 0.1458, 0.1458, 0.12, 0.12, 0.125, 0.125, 0.01459, 0.01459, 0.0, 0.0, 28.0, 22.0, 41.0, 44.0, 1.073, 0.03556, 0.03138, 1.133, 0.06695, 0.008665, 6.318, 0.2273, 120.0, 120.0, 0.0, 24.55, 4.073, 0.3275, 0.2361, 0.2361, 0.04644, 0.04644, 0.1146, 0.4271, 0.2196, 0.04262, 0.0, 0.0, 28.0, 22.0, 41.0, 44.0, 1.073, 0.03556, 0.03138, 1.133, 0.06695, 0.008665, 6.318, 0.2273
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_54.mid",21.0, 12.0, 2.0, 1.0, 41.0, 0.0, 0.0, 1.0, 1.0, 2.0, 122.0, 5.57, 127.0, 7.0, 0.48, 0.48, 0.2292, 0.2917, 3.0, 3.0, 8.893, 2.471, 3.19, -1.319, -1.736, 2.097, 11.67, 6.198, 6.435, 0.0, 86.0, 2.0, 124.0, 4.0, 0.0, 2.626, 5.0, 3.0, 0.303, 0.5, 0.5657, 0.303, 0.1313, 0.2424, 0.2121, 0.101, 0.05051, 0.0303, 0.0404, 0.0101, 0.0101, 0.0, 2.5, 0.0, 0.5217, 1.095, 4.079, 2.817, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.068, 2.068, 0.8402, 2.0, 3.0, 2.0, 0.18, 0.97, 0.82, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4625, 0.5, 0.79, 0.2278, 1.0, 0.1088, -1.034, 7.486, 5.0, 2.0, 7.671, 0.06813, 0.0625, 0.03938, 0.1155, 0.1155, 0.1155, 0.1667, 0.1667, 0.1189, 0.1189, 0.1042, 0.1042, 0.01989, 0.01989, 0.0, 0.0, 28.0, 20.0, 43.0, 51.0, 1.186, 0.04065, 0.02846, 1.429, 0.06911, 0.008393, 9.7, 0.35, 120.0, 120.0, 0.0, 24.18, 4.136, 0.3259, 0.2314, 0.2314, 0.04443, 0.04443, 0.1354, 0.3333, 0.2139, 0.03808, 0.0, 0.0, 28.0, 20.0, 43.0, 51.0, 1.186, 0.04065, 0.02846, 1.429, 0.06911, 0.008393, 9.7, 0.35
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_55.mid",26.0, 12.0, 2.0, 1.0, 40.0, 0.0, 0.0, 1.0, 1.0, 2.0, 120.0, 5.61, 127.0, 7.0, 0.39, 0.41, 0.2821, 0.2927, 2.0, 2.0, 10.8, 2.578, 3.877, -1.33, -1.618, 1.726, 7.957, 6.186, 4.996, 0.0, 87.0, 3.0, 124.0, 4.0, 0.0, 2.273, 4.0, 2.0, 0.2626, 0.9615, 0.5152, 0.2626, 0.1515, 0.404, 0.202, 0.0303, 0.0202, 0.0404, 0.0303, 0.0, 0.0101, 0.0, 1.857, 0.0, 0.6027, 1.377, 4.189, 3.754, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.145, 2.145, 0.1385, 2.0, 3.0, 2.0, 0.28, 0.98, 0.72, 0.0, 0.0, 0.02, 0.25, 0.75, 0.435, 0.5, 0.7, 0.4, 1.0, 0.1211, -1.61, 5.772, 2.778, 2.0, 2.451, 0.07208, 0.08333, 0.03433, 0.1189, 0.1189, 0.1189, 0.1667, 0.1667, 0.127, 0.127, 0.125, 0.125, 0.01966, 0.01966, 0.0, 0.0, 32.0, 24.0, 44.0, 41.0, 1.073, 0.03831, 0.03226, 1.188, 0.07056, 0.0085, 6.958, 0.2917, 120.0, 120.0, 0.0, 23.31, 4.29, 0.2357, 0.2233, 0.2233, 0.04151, 0.04151, 0.1354, 0.3333, 0.2054, 0.0369, 0.0, 0.0, 32.0, 24.0, 44.0, 41.0, 1.073, 0.03831, 0.03226, 1.188, 0.07056, 0.0085, 6.958, 0.2917
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_56.mid",21.0, 11.0, 3.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 4.0, 121.0, 5.6, 127.0, 7.0, 0.45, 0.46, 0.2222, 0.2391, 1.0, 1.0, 9.451, 2.127, 3.493, -1.346, -1.974, 0.8932, 9.213, 6.262, 5.244, 0.0, 90.0, 6.0, 127.0, 7.0, 0.0, 2.131, 4.0, 3.0, 0.3131, 0.6452, 0.5859, 0.3131, 0.1616, 0.2727, 0.2626, 0.05051, 0.08081, 0.0101, 0.0101, 0.0, 0.0, 0.0, 3.333, 0.0, 0.5735, 1.308, 4.0, 3.125, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.962, 1.962, 0.1205, 2.0, 3.0, 1.0, 0.08, 0.99, 0.92, 0.0, 0.0, 0.01, 0.25, 0.75, 0.4825, 0.5, 0.91, 0.08791, 1.0, 0.0733, -0.7163, 13.69, 5.882, 2.0, 6.67, 0.05437, 0.04167, 0.03949, 0.1083, 0.1083, 0.1083, 0.1667, 0.1667, 0.1175, 0.1175, 0.1042, 0.1042, 0.01792, 0.01792, 0.0, 0.0, 28.0, 24.0, 40.0, 49.0, 1.225, 0.04158, 0.04158, 1.0, 0.08315, 0.009261, 9.708, 0.2083, 120.0, 120.0, 0.0, 25.48, 3.925, 1.672, 0.2443, 0.2443, 0.03661, 0.03661, 0.1562, 0.3125, 0.2272, 0.02956, 0.0, 0.0, 28.0, 24.0, 40.0, 49.0, 1.225, 0.04158, 0.04158, 1.0, 0.08315, 0.009261, 9.708, 0.2083
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_57.mid",26.0, 12.0, 1.0, 1.0, 39.0, 0.0, 0.0, 1.0, 2.0, 1.0, 120.0, 5.52, 127.0, 7.0, 0.4, 0.41, 0.15, 0.2195, 3.0, 7.0, 9.393, 2.88, 3.676, -1.52, -1.542, 1.502, 8.42, 5.717, 5.261, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.889, 5.0, 2.0, 0.2626, 0.6154, 0.5556, 0.2626, 0.1313, 0.2929, 0.2121, 0.06061, 0.05051, 0.0404, 0.0404, 0.0303, 0.0101, 0.0, 0.75, 0.0, 0.5753, 1.217, 4.733, 3.621, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.954, 1.954, 0.2403, 2.0, 3.0, 1.0, 0.11, 0.97, 0.89, 0.0, 0.0, 0.03, 0.25, 0.75, 0.48, 0.5, 0.86, 0.1279, 1.0, 0.09184, -0.6533, 10.14, 4.0, 1.0, 5.965, 0.06354, 0.0625, 0.03667, 0.09768, 0.09768, 0.09768, 0.1458, 0.1458, 0.1167, 0.1167, 0.1042, 0.1042, 0.01535, 0.01535, 0.0, 0.0, 28.0, 16.0, 41.0, 51.0, 1.244, 0.04873, 0.04025, 1.211, 0.08898, 0.009005, 6.75, 0.3125, 120.0, 120.0, 0.0, 25.59, 3.907, 1.698, 0.2452, 0.2452, 0.0441, 0.0441, 0.1562, 0.375, 0.2309, 0.04216, 0.0, 0.0, 28.0, 16.0, 41.0, 51.0, 1.244, 0.04873, 0.04025, 1.211, 0.08898, 0.009005, 6.75, 0.3125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_58.mid",31.0, 12.0, 2.0, 1.0, 63.0, 0.0, 0.03, 0.97, 1.0, 4.0, 114.0, 6.08, 127.0, 7.0, 0.33, 0.38, 0.303, 0.3158, 4.0, 4.0, 15.96, 2.381, 3.74, -1.541, -1.159, 0.5133, 7.064, 6.049, 4.772, 0.0, 69.0, 9.0, 125.0, 5.0, 0.0, 2.424, 5.0, 1.0, 0.2626, 0.7692, 0.5556, 0.2626, 0.202, 0.3333, 0.2626, 0.05051, 0.0202, 0.0101, 0.0404, 0.0, 0.0101, 0.0101, 1.0, 0.0, 0.589, 1.377, 4.472, 3.031, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.112, 2.112, 0.1632, 2.0, 3.0, 2.0, 0.27, 0.96, 0.73, 0.0, 0.0, 0.04, 0.25, 0.75, 0.4425, 0.5, 0.69, 0.3913, 1.0, 0.1274, -1.354, 6.091, 3.704, 3.0, 3.22, 0.06979, 0.0625, 0.03726, 0.1214, 0.1214, 0.1214, 0.1667, 0.1667, 0.1161, 0.1161, 0.1042, 0.1042, 0.01741, 0.01741, 0.0, 0.0, 29.0, 9.0, 43.0, 51.0, 1.186, 0.05411, 0.03206, 1.688, 0.08617, 0.008467, 13.44, 0.2222, 120.0, 120.0, 0.0, 23.68, 4.223, 0.3898, 0.2254, 0.2254, 0.04679, 0.04679, 0.1354, 0.3646, 0.208, 0.04176, 0.0, 0.0, 29.0, 9.0, 43.0, 51.0, 1.186, 0.05411, 0.03206, 1.688, 0.08617, 0.008467, 13.44, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_59.mid",33.0, 12.0, 2.0, 1.0, 65.0, 0.0, 0.03, 0.97, 1.0, 3.0, 114.0, 5.52, 127.0, 7.0, 0.28, 0.33, 0.3571, 0.5152, 1.0, 1.0, 16.01, 2.517, 3.351, -1.551, -0.5722, 0.2865, 7.459, 5.817, 5.204, 0.0, 67.0, 7.0, 124.0, 4.0, 1.0, 2.899, 5.0, 1.0, 0.2121, 0.8095, 0.5354, 0.1717, 0.2121, 0.303, 0.3232, 0.08081, 0.06061, 0.0202, 0.0101, 0.0202, 0.0, 0.0101, 1.133, 0.0, 0.561, 1.367, 4.733, 3.833, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.082, 2.082, 0.8345, 2.0, 3.0, 2.0, 0.24, 0.98, 0.76, 0.0, 0.0, 0.02, 0.25, 0.75, 0.445, 0.5, 0.74, 0.3243, 1.0, 0.1156, -1.428, 6.262, 3.571, 2.0, 4.149, 0.06542, 0.0625, 0.03603, 0.1188, 0.1188, 0.1188, 0.1458, 0.1458, 0.1175, 0.1175, 0.1042, 0.1042, 0.01577, 0.01577, 0.0, 0.0, 29.0, 18.0, 43.0, 51.0, 1.186, 0.04527, 0.04321, 1.048, 0.08848, 0.008767, 11.56, 0.2222, 120.0, 120.0, 0.0, 24.02, 4.163, 0.1891, 0.2298, 0.2298, 0.04356, 0.04356, 0.125, 0.3646, 0.2117, 0.03803, 0.0, 0.0, 29.0, 18.0, 43.0, 51.0, 1.186, 0.04527, 0.04321, 1.048, 0.08848, 0.008767, 11.56, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_6.mid",26.0, 12.0, 2.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 2.0, 121.0, 5.99, 127.0, 7.0, 0.42, 0.43, 0.2619, 0.3256, 1.0, 1.0, 9.235, 2.385, 3.408, -1.524, -1.271, 1.664, 8.943, 6.491, 5.483, 0.0, 90.0, 6.0, 124.0, 4.0, 0.0, 2.424, 5.0, 1.0, 0.303, 0.5, 0.6061, 0.303, 0.1515, 0.2626, 0.2828, 0.05051, 0.0404, 0.0101, 0.0303, 0.0101, 0.0, 0.0101, 0.8667, 0.0, 0.6087, 1.302, 4.472, 2.625, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.037, 2.037, 0.8273, 2.0, 3.0, 2.0, 0.15, 0.99, 0.85, 0.0, 0.0, 0.01, 0.25, 0.75, 0.465, 0.5, 0.84, 0.1786, 1.0, 0.09415, -1.115, 8.39, 4.0, 2.0, 4.378, 0.06542, 0.0625, 0.03792, 0.1146, 0.1146, 0.1146, 0.1667, 0.1667, 0.1218, 0.1218, 0.125, 0.125, 0.01927, 0.01927, 0.0, 0.0, 24.0, 19.0, 43.0, 41.0, 1.049, 0.04292, 0.03433, 1.25, 0.07725, 0.008834, 5.737, 0.4211, 120.0, 120.0, 0.0, 24.54, 4.075, 0.2625, 0.2345, 0.2345, 0.03983, 0.03983, 0.125, 0.3229, 0.2173, 0.03311, 0.0, 0.0, 24.0, 19.0, 43.0, 41.0, 1.049, 0.04292, 0.03433, 1.25, 0.07725, 0.008834, 5.737, 0.4211
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_60.mid",32.0, 12.0, 1.0, 1.0, 65.0, 0.0, 0.03, 0.97, 1.0, 3.0, 116.0, 5.57, 127.0, 7.0, 0.37, 0.39, 0.1892, 0.3333, 1.0, 2.0, 16.19, 2.379, 3.809, -1.466, -1.803, 0.3387, 8.017, 6.384, 4.954, 0.0, 67.0, 7.0, 125.0, 5.0, 0.0, 2.586, 5.0, 1.0, 0.2828, 0.6071, 0.6162, 0.2828, 0.1717, 0.2929, 0.2727, 0.0303, 0.0101, 0.0404, 0.0404, 0.0101, 0.0, 0.0202, 1.077, 0.0, 0.6197, 1.392, 4.941, 2.567, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.991, 1.991, 0.1429, 2.0, 3.0, 2.0, 0.17, 0.96, 0.83, 0.0, 0.0, 0.04, 0.25, 0.75, 0.4675, 0.5, 0.79, 0.2152, 1.0, 0.1104, -0.8831, 7.687, 3.704, 1.0, 4.556, 0.06479, 0.0625, 0.03564, 0.1029, 0.1029, 0.1029, 0.1667, 0.1667, 0.115, 0.115, 0.1042, 0.1042, 0.01646, 0.01646, 0.0, 0.0, 28.0, 24.0, 41.0, 51.0, 1.244, 0.04008, 0.04008, 1.0, 0.08017, 0.008696, 9.875, 0.125, 120.0, 120.0, 0.0, 25.11, 3.982, 1.708, 0.2402, 0.2402, 0.04545, 0.04545, 0.1354, 0.3646, 0.2253, 0.04197, 0.0, 0.0, 28.0, 24.0, 41.0, 51.0, 1.244, 0.04008, 0.04008, 1.0, 0.08017, 0.008696, 9.875, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_61.mid",26.0, 11.0, 1.0, 1.0, 51.0, 0.0, 0.0, 1.0, 1.0, 3.0, 118.0, 5.94, 127.0, 7.0, 0.46, 0.47, 0.1304, 0.1915, 3.0, 3.0, 12.39, 2.206, 3.535, -1.728, -1.442, 1.511, 7.954, 6.645, 5.45, 0.0, 81.0, 9.0, 125.0, 5.0, 0.0, 2.222, 5.0, 1.0, 0.3232, 0.5312, 0.6263, 0.3232, 0.1717, 0.2626, 0.2626, 0.07071, 0.0303, 0.0303, 0.0, 0.0101, 0.0, 0.0101, 1.889, 0.0, 0.5522, 1.288, 4.192, 2.809, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.029, 2.029, 0.8241, 2.0, 3.0, 2.0, 0.18, 0.97, 0.82, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4625, 0.5, 0.79, 0.2278, 1.0, 0.1088, -1.034, 7.486, 4.545, 2.0, 5.152, 0.06312, 0.0625, 0.03716, 0.1103, 0.1103, 0.1103, 0.1667, 0.1667, 0.1195, 0.1195, 0.1042, 0.1042, 0.01945, 0.01945, 0.0, 0.0, 30.0, 17.0, 41.0, 46.0, 1.122, 0.04124, 0.03093, 1.333, 0.07216, 0.008542, 10.76, 0.1176, 120.0, 120.0, 0.0, 24.65, 4.057, 0.205, 0.2353, 0.2353, 0.04372, 0.04372, 0.1458, 0.3542, 0.2193, 0.03943, 0.0, 0.0, 30.0, 17.0, 41.0, 46.0, 1.122, 0.04124, 0.03093, 1.333, 0.07216, 0.008542, 10.76, 0.1176
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_62.mid",26.0, 12.0, 1.0, 1.0, 55.0, 0.0, 0.01, 0.99, 1.0, 2.0, 120.0, 5.88, 127.0, 7.0, 0.47, 0.48, 0.1702, 0.2083, 1.0, 1.0, 11.01, 2.532, 3.321, -1.374, -1.327, 1.445, 13.6, 6.112, 5.546, 0.0, 72.0, 0.0, 126.0, 6.0, 0.0, 2.97, 5.0, 1.0, 0.2626, 0.5385, 0.5354, 0.2626, 0.1414, 0.2525, 0.2121, 0.1111, 0.07071, 0.0202, 0.0303, 0.0202, 0.0, 0.0202, 2.0, 0.0, 0.5616, 1.177, 4.726, 2.788, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.988, 1.988, 0.2564, 2.0, 3.0, 2.0, 0.17, 0.9, 0.83, 0.0, 0.0, 0.1, 0.25, 0.75, 0.4825, 0.5, 0.73, 0.2329, 1.0, 0.1294, -0.4058, 6.959, 3.03, 2.0, 3.067, 0.07375, 0.08333, 0.03944, 0.1102, 0.1102, 0.1102, 0.1458, 0.1458, 0.1189, 0.1189, 0.1042, 0.1042, 0.01891, 0.01891, 0.0, 0.0, 29.0, 18.0, 43.0, 53.0, 1.233, 0.04246, 0.03185, 1.333, 0.07431, 0.008441, 10.61, 0.4444, 120.0, 120.0, 0.0, 25.15, 3.977, 1.764, 0.2414, 0.2414, 0.05512, 0.05512, 0.1562, 0.375, 0.2237, 0.0496, 0.0, 0.0, 29.0, 18.0, 43.0, 53.0, 1.233, 0.04246, 0.03185, 1.333, 0.07431, 0.008441, 10.61, 0.4444
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_63.mid",27.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 3.0, 120.0, 5.67, 127.0, 7.0, 0.41, 0.43, 0.2195, 0.3488, 1.0, 1.0, 10.18, 2.349, 3.274, -1.759, -1.699, 1.658, 7.606, 6.156, 5.546, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.727, 4.0, 1.0, 0.2424, 0.875, 0.5354, 0.2424, 0.2121, 0.3232, 0.2222, 0.06061, 0.05051, 0.0404, 0.0202, 0.0202, 0.0, 0.0202, 1.75, 0.0, 0.6, 1.389, 4.981, 3.242, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.939, 1.939, 0.1601, 2.0, 3.0, 1.0, 0.13, 0.93, 0.87, 0.0, 0.0, 0.07, 0.25, 0.75, 0.485, 0.5, 0.8, 0.1625, 1.0, 0.1114, -0.4041, 8.271, 4.762, 2.0, 6.759, 0.06229, 0.0625, 0.03657, 0.1006, 0.1006, 0.1006, 0.1667, 0.1667, 0.1164, 0.1164, 0.1042, 0.1042, 0.01813, 0.01813, 0.0, 0.0, 27.0, 22.0, 43.0, 51.0, 1.186, 0.04121, 0.03688, 1.118, 0.07809, 0.008514, 8.409, 0.1818, 120.0, 120.0, 0.0, 25.79, 3.877, 1.701, 0.248, 0.248, 0.04867, 0.04867, 0.1458, 0.375, 0.232, 0.04367, 0.0, 0.0, 27.0, 22.0, 43.0, 51.0, 1.186, 0.04121, 0.03688, 1.118, 0.07809, 0.008514, 8.409, 0.1818
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_64.mid",23.0, 11.0, 1.0, 1.0, 43.0, 0.0, 0.0, 1.0, 1.0, 1.0, 121.0, 5.45, 127.0, 7.0, 0.5, 0.51, 0.16, 0.1569, 4.0, 4.0, 9.545, 2.455, 3.546, -1.694, -1.894, 1.988, 10.27, 6.029, 5.823, 0.0, 84.0, 0.0, 127.0, 7.0, 0.0, 3.081, 5.0, 3.0, 0.2525, 0.6, 0.6465, 0.2525, 0.08081, 0.2121, 0.303, 0.05051, 0.0303, 0.09091, 0.0404, 0.0, 0.0, 0.0202, 1.0, 0.0, 0.5405, 1.156, 4.672, 2.868, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.815, 1.815, 0.1877, 2.0, 3.0, 2.0, 0.04, 0.84, 0.96, 0.0, 0.0, 0.16, 0.25, 0.75, 0.53, 0.5, 0.8, 0.2, 1.0, 0.1082, 0.8314, 7.95, 8.333, 4.0, 10.97, 0.06625, 0.0625, 0.03955, 0.09716, 0.09716, 0.09716, 0.1458, 0.1458, 0.1146, 0.1146, 0.1042, 0.1042, 0.01434, 0.01434, 0.0, 0.0, 28.0, 21.0, 41.0, 59.0, 1.439, 0.04082, 0.03401, 1.2, 0.07483, 0.008334, 10.9, 0.2857, 120.0, 120.0, 0.0, 27.55, 3.629, 0.3384, 0.2645, 0.2645, 0.05216, 0.05216, 0.1667, 0.3646, 0.2488, 0.04837, 0.0, 0.0, 28.0, 21.0, 41.0, 59.0, 1.439, 0.04082, 0.03401, 1.2, 0.07483, 0.008334, 10.9, 0.2857
