,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_53.mid",30.0, 12.0, 2.0, 0.0, 35.0, 0.2, 0.7, 0.1, 2.0, 4.0, 60.0, 5.3, 60.0, 0.0, 0.15, 0.18, 0.6, 0.7778, 3.0, 9.0, 7.701, 4.006, 3.625, 0.2415, 0.2246, 0.5793, 5.879, 4.617, 4.926, 0.0, 67.0, 7.0, 52.0, 4.0, 0.0, 3.667, 5.0, 1.0, 0.1717, 0.8824, 0.5152, 0.1717, 0.1515, 0.2929, 0.2222, 0.0303, 0.1111, 0.0404, 0.05051, 0.07071, 0.0, 0.0101, 0.5714, 0.03, 0.5366, 1.64, 7.22, 5.15, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.812, 2.812, 0.3157, 2.0, 3.0, 2.0, 0.71, 1.0, 0.29, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3075, 0.25, 0.59, 0.4915, 1.0, 0.1299, 1.328, 5.123, 2.778, 2.0, 1.853, 0.06667, 0.0625, 0.03861, 0.1224, 0.1224, 0.1224, 0.2083, 0.2083, 0.1572, 0.1572, 0.1667, 0.1667, 0.03652, 0.03652, 0.0, 0.0, 29.0, 24.0, 43.0, 40.0, 1.075, 0.03631, 0.03177, 1.143, 0.06808, 0.007868, 11.54, 0.2083, 120.0, 120.0, 0.0, 17.78, 5.624, 0.6315, 0.1678, 0.1678, 0.05083, 0.05083, 0.01042, 0.2917, 0.156, 0.04861, 0.15, 0.0, 29.0, 24.0, 43.0, 40.0, 1.075, 0.03631, 0.03177, 1.143, 0.06808, 0.007868, 11.54, 0.2083
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_54.mid",29.0, 12.0, 1.0, 1.0, 41.0, 0.05, 0.36, 0.59, 2.0, 3.0, 72.0, 4.85, 77.0, 5.0, 0.12, 0.2, 0.6667, 0.55, 12.0, 3.0, 8.685, 3.307, 3.698, -0.6736, -0.1361, 0.1866, 6.067, 5.354, 4.951, 0.0, 70.0, 10.0, 83.0, 11.0, 1.0, 4.475, 5.0, 1.0, 0.1919, 0.6316, 0.4545, 0.09091, 0.1919, 0.3131, 0.202, 0.05051, 0.06061, 0.1111, 0.06061, 0.0404, 0.0, 0.07071, 1.5, 0.02, 0.5111, 1.607, 7.804, 5.769, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.814, 2.814, 0.2429, 2.0, 3.0, 2.0, 0.71, 1.0, 0.29, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3113, 0.25, 0.62, 0.4677, 1.0, 0.1263, 1.455, 5.142, 2.222, 2.0, 1.882, 0.06167, 0.0625, 0.03452, 0.1301, 0.1301, 0.1301, 0.1875, 0.1875, 0.1393, 0.1393, 0.1458, 0.1458, 0.02919, 0.02919, 0.0, 0.0, 28.0, 23.0, 49.0, 41.0, 1.195, 0.03642, 0.0349, 1.043, 0.07132, 0.007901, 6.783, 0.1304, 120.0, 120.0, 0.0, 17.77, 5.627, 0.5322, 0.1677, 0.1677, 0.04983, 0.04983, 0.01042, 0.2812, 0.1546, 0.04637, 0.11, 0.0, 28.0, 23.0, 49.0, 41.0, 1.195, 0.03642, 0.0349, 1.043, 0.07132, 0.007901, 6.783, 0.1304
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_55.mid",33.0, 12.0, 0.0, 0.0, 43.0, 0.06, 0.59, 0.35, 4.0, 4.0, 68.0, 5.35, 57.0, 4.0, 0.07, 0.13, 1.0, 0.8462, 7.0, 1.0, 9.13, 3.639, 3.479, -0.6211, 1.113, 0.3536, 5.649, 4.815, 4.894, 0.0, 72.0, 0.0, 59.0, 11.0, 1.0, 3.747, 5.0, 1.0, 0.1818, 0.8333, 0.5051, 0.1212, 0.1818, 0.3333, 0.2424, 0.07071, 0.0404, 0.06061, 0.0404, 0.06061, 0.0, 0.0303, 1.182, 0.01, 0.5057, 1.582, 6.655, 5.37, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.689, 2.689, 0.3057, 3.0, 4.0, 2.0, 0.63, 0.98, 0.37, 0.0, 0.0, 0.02, 0.125, 0.75, 0.3412, 0.25, 0.58, 0.6034, 1.0, 0.1397, 1.959, 5.712, 2.326, 2.0, 1.899, 0.06688, 0.0625, 0.03772, 0.1176, 0.1176, 0.1176, 0.1875, 0.1875, 0.1412, 0.1412, 0.1458, 0.1458, 0.03257, 0.03257, 0.0, 0.0, 28.0, 19.0, 42.0, 49.0, 1.167, 0.03834, 0.03195, 1.2, 0.07029, 0.007977, 7.263, 0.2632, 120.0, 120.0, 0.0, 18.59, 5.378, 0.6282, 0.1761, 0.1761, 0.0559, 0.0559, 0.02083, 0.3125, 0.1641, 0.05473, 0.12, 0.0, 28.0, 19.0, 42.0, 49.0, 1.167, 0.03834, 0.03195, 1.2, 0.07029, 0.007977, 7.263, 0.2632
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_56.mid",37.0, 12.0, 0.0, 0.0, 40.0, 0.08, 0.55, 0.37, 2.0, 3.0, 68.0, 6.09, 77.0, 5.0, 0.08, 0.14, 0.875, 0.8571, 7.0, 2.0, 9.93, 3.213, 3.538, 0.2568, -0.8496, 0.02544, 5.498, 5.228, 4.918, 0.0, 59.0, 11.0, 66.0, 6.0, 1.0, 5.505, 3.0, 1.0, 0.1414, 0.7857, 0.4242, 0.06061, 0.1414, 0.2525, 0.1818, 0.08081, 0.07071, 0.0202, 0.1313, 0.09091, 0.05051, 0.06061, 1.25, 0.02, 0.5376, 1.755, 9.943, 6.949, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.67, 2.67, 0.1721, 2.0, 3.0, 2.0, 0.69, 1.0, 0.31, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3125, 0.25, 0.57, 0.5439, 1.0, 0.1324, 1.417, 4.982, 2.222, 2.0, 1.412, 0.05813, 0.04167, 0.03853, 0.1785, 0.1785, 0.1785, 0.2083, 0.2083, 0.1415, 0.1415, 0.125, 0.125, 0.03069, 0.03069, 0.0, 0.0, 25.0, 14.0, 43.0, 61.0, 1.419, 0.0487, 0.03409, 1.429, 0.08279, 0.008553, 6.429, 0.1429, 120.0, 120.0, 0.0, 18.73, 5.339, 0.3526, 0.1772, 0.1772, 0.05782, 0.05782, 0.01042, 0.2917, 0.1539, 0.05344, 0.14, 0.0, 25.0, 14.0, 43.0, 61.0, 1.419, 0.0487, 0.03409, 1.429, 0.08279, 0.008553, 6.429, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_57.mid",33.0, 12.0, 0.0, 0.0, 35.0, 0.03, 0.54, 0.43, 2.0, 3.0, 70.0, 5.39, 75.0, 2.0, 0.07, 0.11, 0.8571, 1.0, 1.0, 1.0, 8.714, 3.579, 3.588, -0.2789, 0.3269, 0.3762, 5.32, 4.828, 4.815, 0.0, 53.0, 5.0, 65.0, 5.0, 1.0, 5.192, 5.0, 2.0, 0.1212, 1.0, 0.3838, 0.05051, 0.1212, 0.2323, 0.1919, 0.1111, 0.09091, 0.05051, 0.1616, 0.0303, 0.06061, 0.0202, 1.714, 0.02, 0.5106, 1.679, 9.089, 7.844, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.974, 2.974, 1.369, 2.0, 3.0, 3.0, 0.8, 1.0, 0.2, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2787, 0.25, 0.63, 0.3175, 1.0, 0.1203, 0.7169, 6.037, 2.381, 2.0, 2.23, 0.055, 0.04167, 0.03728, 0.171, 0.171, 0.171, 0.2083, 0.2083, 0.1437, 0.1437, 0.1458, 0.1458, 0.0344, 0.0344, 0.0, 0.0, 31.0, 31.0, 49.0, 40.0, 1.225, 0.03207, 0.03207, 1.0, 0.06414, 0.007827, 7.323, 0.1613, 120.0, 120.0, 0.0, 16.81, 5.948, 0.8942, 0.1584, 0.1584, 0.05062, 0.05062, 0.03125, 0.2292, 0.1394, 0.04667, 0.2, 0.0, 31.0, 31.0, 49.0, 40.0, 1.225, 0.03207, 0.03207, 1.0, 0.06414, 0.007827, 7.323, 0.1613
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_58.mid",29.0, 12.0, 1.0, 0.0, 38.0, 0.0, 0.11, 0.89, 2.0, 5.0, 82.0, 6.0, 81.0, 9.0, 0.12, 0.16, 0.5, 0.6875, 11.0, 2.0, 8.202, 3.761, 3.37, 0.3365, -0.7978, 0.3561, 5.922, 4.802, 5.041, 0.0, 81.0, 9.0, 83.0, 11.0, 1.0, 4.404, 5.0, 1.0, 0.1717, 0.8824, 0.4949, 0.1111, 0.1717, 0.3232, 0.1919, 0.0404, 0.05051, 0.09091, 0.05051, 0.06061, 0.0303, 0.05051, 1.714, 0.01, 0.5341, 1.833, 9.042, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.749, 2.749, 0.1627, 2.0, 3.0, 2.0, 0.59, 1.0, 0.41, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3412, 0.25, 0.5, 0.82, 1.0, 0.1375, 1.992, 4.572, 2.041, 2.0, 1.353, 0.06875, 0.0625, 0.03821, 0.1168, 0.1168, 0.1168, 0.1875, 0.1875, 0.1314, 0.1314, 0.125, 0.125, 0.02463, 0.02463, 0.0, 0.0, 23.0, 20.0, 43.0, 48.0, 1.116, 0.0405, 0.02804, 1.444, 0.06854, 0.007937, 8.4, 0.25, 120.0, 120.0, 0.0, 18.19, 5.498, 0.4872, 0.1718, 0.1718, 0.05264, 0.05264, 0.01042, 0.2812, 0.1606, 0.04812, 0.12, 0.0, 23.0, 20.0, 43.0, 48.0, 1.116, 0.0405, 0.02804, 1.444, 0.06854, 0.007937, 8.4, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_59.mid",26.0, 12.0, 3.0, 0.0, 32.0, 0.03, 0.29, 0.68, 1.0, 5.0, 72.0, 5.24, 77.0, 5.0, 0.14, 0.16, 0.9286, 0.875, 2.0, 2.0, 6.98, 2.832, 3.567, -0.894, 0.2542, -0.03364, 7.384, 5.652, 4.947, 0.0, 64.0, 4.0, 79.0, 7.0, 1.0, 3.222, 4.0, 1.0, 0.2424, 0.625, 0.4242, 0.1515, 0.2424, 0.3838, 0.1919, 0.07071, 0.05051, 0.0404, 0.06061, 0.0202, 0.0202, 0.0101, 2.167, 0.02, 0.5357, 1.647, 6.176, 4.855, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.981, 2.981, 1.38, 2.0, 3.0, 2.0, 0.76, 1.0, 0.24, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3013, 0.25, 0.69, 0.3478, 1.0, 0.1166, 1.318, 5.684, 2.778, 2.0, 2.126, 0.06333, 0.0625, 0.03638, 0.1056, 0.1056, 0.1056, 0.1875, 0.1875, 0.1458, 0.1458, 0.1667, 0.1667, 0.0315, 0.0315, 0.0, 0.0, 34.0, 18.0, 41.0, 43.0, 1.049, 0.04006, 0.03147, 1.273, 0.07153, 0.007818, 11.72, 0.1667, 120.0, 120.0, 0.0, 16.77, 5.963, 0.1, 0.1576, 0.1576, 0.0432, 0.0432, 0.04167, 0.2187, 0.15, 0.04074, 0.13, 0.0, 34.0, 18.0, 41.0, 43.0, 1.049, 0.04006, 0.03147, 1.273, 0.07153, 0.007818, 11.72, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_6.mid",29.0, 12.0, 1.0, 0.0, 32.0, 0.0, 0.11, 0.89, 3.0, 3.0, 82.0, 6.39, 82.0, 11.0, 0.1, 0.15, 0.7, 0.8, 1.0, 2.0, 7.402, 3.648, 3.283, 0.09322, -0.5016, -0.1371, 5.674, 5.005, 5.187, 0.0, 77.0, 5.0, 90.0, 6.0, 1.0, 4.717, 3.0, 1.0, 0.1616, 1.0, 0.4343, 0.08081, 0.1616, 0.3232, 0.1919, 0.07071, 0.0404, 0.05051, 0.09091, 0.06061, 0.0303, 0.06061, 2.167, 0.01, 0.5495, 1.542, 7.831, 5.981, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.76, 2.76, 0.1955, 2.0, 3.0, 2.0, 0.65, 1.0, 0.35, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3287, 0.25, 0.58, 0.6034, 1.0, 0.1301, 1.815, 4.754, 2.174, 1.0, 1.717, 0.06333, 0.0625, 0.04102, 0.1294, 0.1294, 0.1294, 0.2083, 0.2083, 0.1336, 0.1336, 0.125, 0.125, 0.03042, 0.03042, 0.0, 0.0, 30.0, 30.0, 43.0, 41.0, 1.049, 0.03236, 0.03082, 1.05, 0.06317, 0.007829, 11.03, 0.1667, 120.0, 120.0, 0.0, 18.11, 5.52, 0.4407, 0.171, 0.171, 0.05142, 0.05142, 0.02083, 0.2812, 0.1577, 0.04957, 0.11, 0.0, 30.0, 30.0, 43.0, 41.0, 1.049, 0.03236, 0.03082, 1.05, 0.06317, 0.007829, 11.03, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_60.mid",34.0, 12.0, 0.0, 0.0, 43.0, 0.12, 0.48, 0.4, 1.0, 5.0, 68.0, 5.75, 65.0, 4.0, 0.06, 0.13, 1.0, 1.0, 11.0, 1.0, 9.608, 3.089, 3.558, -0.5027, -0.2428, -0.2614, 5.507, 5.423, 4.959, 0.0, 78.0, 6.0, 76.0, 4.0, 3.0, 5.293, 3.0, 2.0, 0.1818, 0.9444, 0.404, 0.0202, 0.1717, 0.2828, 0.2323, 0.06061, 0.08081, 0.06061, 0.1111, 0.05051, 0.0202, 0.08081, 3.6, 0.01, 0.5258, 1.702, 9.105, 7.152, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.786, 2.786, 0.2094, 2.0, 3.0, 2.0, 0.7, 1.0, 0.3, 0.0, 0.0, 0.0, 0.125, 0.5, 0.31, 0.25, 0.58, 0.5172, 1.0, 0.1311, 1.373, 5.049, 2.083, 1.0, 2.051, 0.05604, 0.04167, 0.03683, 0.1625, 0.1625, 0.1625, 0.2083, 0.2083, 0.1364, 0.1364, 0.125, 0.125, 0.02997, 0.02997, 0.0, 0.0, 26.0, 18.0, 41.0, 43.0, 1.049, 0.03834, 0.03834, 1.0, 0.07669, 0.008079, 9.833, 0.2778, 120.0, 120.0, 0.0, 17.95, 5.572, 0.3796, 0.1694, 0.1694, 0.05317, 0.05317, 0.04167, 0.2708, 0.1503, 0.05089, 0.18, 0.0, 26.0, 18.0, 41.0, 43.0, 1.049, 0.03834, 0.03834, 1.0, 0.07669, 0.008079, 9.833, 0.2778
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_61.mid",29.0, 12.0, 2.0, 0.0, 37.0, 0.13, 0.8, 0.07, 2.0, 3.0, 63.0, 5.22, 66.0, 2.0, 0.09, 0.14, 1.0, 0.7857, 6.0, 2.0, 7.616, 3.466, 3.47, -0.5278, 0.1904, -0.121, 6.012, 4.95, 5.057, 0.0, 61.0, 1.0, 62.0, 2.0, 2.0, 4.455, 5.0, 3.0, 0.1414, 0.8571, 0.4646, 0.1111, 0.1111, 0.2525, 0.1919, 0.1212, 0.06061, 0.07071, 0.08081, 0.08081, 0.0101, 0.0202, 1.375, 0.05, 0.5227, 1.63, 8.056, 5.731, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.832, 2.832, 0.2619, 2.0, 3.0, 2.0, 0.71, 1.0, 0.29, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3088, 0.25, 0.6, 0.4833, 1.0, 0.1287, 1.37, 5.131, 2.128, 2.0, 1.135, 0.06146, 0.0625, 0.03888, 0.151, 0.151, 0.151, 0.2083, 0.2083, 0.1458, 0.1458, 0.1458, 0.1458, 0.03275, 0.03275, 0.0, 0.0, 30.0, 16.0, 41.0, 43.0, 1.049, 0.04236, 0.03177, 1.333, 0.07413, 0.008382, 3.5, 0.125, 120.0, 120.0, 0.0, 17.66, 5.664, 0.2382, 0.1665, 0.1665, 0.05183, 0.05183, 0.01042, 0.25, 0.1499, 0.04861, 0.13, 0.0, 30.0, 16.0, 41.0, 43.0, 1.049, 0.04236, 0.03177, 1.333, 0.07413, 0.008382, 3.5, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_62.mid",28.0, 12.0, 0.0, 0.0, 30.0, 0.09, 0.81, 0.1, 3.0, 4.0, 63.0, 5.51, 60.0, 10.0, 0.08, 0.14, 0.875, 0.8571, 2.0, 9.0, 6.659, 3.836, 3.579, 0.5001, -0.3832, 0.2766, 5.431, 4.684, 4.844, 0.0, 64.0, 4.0, 58.0, 10.0, 2.0, 4.485, 5.0, 1.0, 0.1717, 0.8824, 0.4646, 0.09091, 0.1515, 0.3232, 0.2121, 0.05051, 0.06061, 0.07071, 0.09091, 0.0404, 0.0202, 0.0404, 1.333, 0.01, 0.5333, 1.607, 7.911, 5.922, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.656, 2.656, 0.4352, 3.0, 4.0, 2.0, 0.57, 0.99, 0.43, 0.0, 0.0, 0.01, 0.125, 0.75, 0.3475, 0.25, 0.47, 0.8936, 1.0, 0.145, 2.018, 4.981, 1.923, 2.0, 1.064, 0.06562, 0.0625, 0.03977, 0.1129, 0.1129, 0.1129, 0.1875, 0.1875, 0.1271, 0.1271, 0.125, 0.125, 0.02681, 0.02681, 0.0, 0.0, 27.0, 16.0, 43.0, 45.0, 1.047, 0.04397, 0.02932, 1.5, 0.07329, 0.007929, 14.44, 0.1875, 120.0, 120.0, 0.0, 18.82, 5.313, 0.7223, 0.1788, 0.1788, 0.0567, 0.0567, 0.02083, 0.3229, 0.167, 0.05517, 0.13, 0.0, 27.0, 16.0, 43.0, 45.0, 1.047, 0.04397, 0.02932, 1.5, 0.07329, 0.007929, 14.44, 0.1875
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_63.mid",27.0, 12.0, 1.0, 0.0, 29.0, 0.0, 0.32, 0.68, 2.0, 4.0, 75.0, 6.05, 78.0, 6.0, 0.09, 0.12, 0.8889, 0.9167, 1.0, 3.0, 6.546, 3.27, 3.395, -0.8387, 0.04587, -0.3269, 5.699, 5.156, 4.998, 0.0, 65.0, 5.0, 84.0, 0.0, 1.0, 4.192, 5.0, 1.0, 0.1818, 1.0, 0.3838, 0.1111, 0.1818, 0.3636, 0.1212, 0.101, 0.0303, 0.101, 0.08081, 0.0101, 0.0404, 0.0404, 2.0, 0.0, 0.5909, 1.692, 7.75, 6.122, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.778, 2.778, 0.2937, 2.0, 3.0, 2.0, 0.7, 1.0, 0.3, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3212, 0.25, 0.67, 0.4478, 1.0, 0.1195, 1.788, 5.029, 2.857, 2.0, 2.116, 0.06271, 0.0625, 0.0333, 0.1244, 0.1244, 0.1244, 0.2083, 0.2083, 0.1367, 0.1367, 0.1458, 0.1458, 0.02632, 0.02632, 0.0, 0.0, 26.0, 26.0, 42.0, 55.0, 1.31, 0.03271, 0.03271, 1.0, 0.06542, 0.008011, 3.885, 0.1923, 120.0, 120.0, 0.0, 18.0, 5.556, 0.6958, 0.1701, 0.1701, 0.04359, 0.04359, 0.04167, 0.2396, 0.1576, 0.04102, 0.08, 0.0, 26.0, 26.0, 42.0, 55.0, 1.31, 0.03271, 0.03271, 1.0, 0.06542, 0.008011, 3.885, 0.1923
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_64.mid",31.0, 12.0, 3.0, 0.0, 37.0, 0.19, 0.78, 0.03, 2.0, 3.0, 60.0, 5.48, 67.0, 7.0, 0.11, 0.15, 0.8182, 0.9333, 6.0, 1.0, 7.445, 3.23, 3.182, -0.4352, -0.4829, 0.7166, 6.302, 5.1, 5.201, 0.0, 64.0, 4.0, 64.0, 4.0, 1.0, 4.364, 4.0, 1.0, 0.1818, 0.6667, 0.4747, 0.1212, 0.1818, 0.2828, 0.1919, 0.07071, 0.05051, 0.08081, 0.08081, 0.07071, 0.0101, 0.0404, 1.714, 0.01, 0.5287, 1.706, 8.451, 4.762, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.688, 2.688, 0.3267, 3.0, 4.0, 2.0, 0.71, 0.98, 0.29, 0.0, 0.0, 0.02, 0.125, 0.75, 0.3225, 0.25, 0.67, 0.403, 1.0, 0.132, 1.648, 6.685, 2.222, 1.0, 1.691, 0.06354, 0.0625, 0.0375, 0.1293, 0.1293, 0.1293, 0.1875, 0.1875, 0.1367, 0.1367, 0.125, 0.125, 0.02843, 0.02843, 0.0, 0.0, 25.0, 18.0, 43.0, 49.0, 1.14, 0.04062, 0.03125, 1.3, 0.07187, 0.007775, 16.72, 0.2778, 120.0, 120.0, 0.0, 18.6, 5.375, 0.1923, 0.1761, 0.1761, 0.05285, 0.05285, 0.02083, 0.3333, 0.162, 0.04882, 0.06, 0.0, 25.0, 18.0, 43.0, 49.0, 1.14, 0.04062, 0.03125, 1.3, 0.07187, 0.007775, 16.72, 0.2778
