,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_53.mid",56.0, 12.0, 0.0, 0.0, 83.0, 0.41, 0.35, 0.24, 3.0, 4.0, 50.0, 5.6, 69.0, 11.0, 0.05, 0.12, 0.8, 0.9167, 69.0, 10.0, 26.48, 3.533, 3.284, -1.265, -0.3396, -0.3654, 5.248, 4.995, 5.233, 0.0, 81.0, 9.0, 6.0, 6.0, 2.0, 4.818, 7.0, 3.0, 0.1515, 0.8667, 0.4242, 0.0303, 0.101, 0.2525, 0.202, 0.1313, 0.1313, 0.1111, 0.0404, 0.06061, 0.0202, 0.0202, 0.8182, 0.0, 0.4479, 1.391, 6.826, 5.829, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.508, 2.508, 0.3718, 2.0, 3.0, 3.0, 0.8, 1.0, 0.2, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2787, 0.25, 0.63, 0.3175, 1.0, 0.1203, 0.7169, 6.037, 1.786, 1.0, 1.246, 0.04771, 0.04167, 0.03594, 0.3098, 0.3098, 0.3098, 0.3125, 0.3125, 0.1654, 0.1654, 0.1458, 0.1458, 0.05773, 0.05773, 0.0, 0.0, 32.0, 27.0, 42.0, 46.0, 1.095, 0.03356, 0.03188, 1.053, 0.06544, 0.008027, 7.037, 0.2222, 120.0, 120.0, 0.0, 19.94, 5.016, 0.7345, 0.1896, 0.1896, 0.07666, 0.07666, 0.04167, 0.2917, 0.1376, 0.05206, 0.23, 0.0, 32.0, 27.0, 42.0, 46.0, 1.095, 0.03356, 0.03188, 1.053, 0.06544, 0.008027, 7.037, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_54.mid",48.0, 12.0, 1.0, 0.0, 64.0, 0.23, 0.49, 0.28, 3.0, 3.0, 64.0, 5.53, 67.0, 7.0, 0.09, 0.14, 0.5556, 0.8571, 9.0, 6.0, 14.56, 3.494, 3.612, -0.2452, -0.4035, -0.6395, 5.921, 4.985, 4.913, 0.0, 80.0, 8.0, 83.0, 11.0, 2.0, 4.212, 4.0, 1.0, 0.202, 0.65, 0.4242, 0.08081, 0.1313, 0.3333, 0.1818, 0.06061, 0.1111, 0.07071, 0.07071, 0.07071, 0.0202, 0.0, 0.5, 0.0, 0.4835, 1.625, 7.268, 4.4, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.0, 3.0, 1.483, 2.0, 3.0, 3.0, 0.83, 1.0, 0.17, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2512, 0.25, 0.5, 0.66, 1.0, 0.1263, 0.0297, 6.197, 1.724, 1.0, 1.105, 0.04396, 0.04167, 0.03439, 0.2794, 0.2794, 0.2794, 0.3125, 0.3125, 0.1565, 0.1565, 0.1458, 0.1458, 0.05211, 0.05211, 0.0, 0.0, 26.0, 14.0, 41.0, 43.0, 1.049, 0.04229, 0.03001, 1.409, 0.07231, 0.008095, 15.64, 0.1429, 120.0, 120.0, 0.0, 16.67, 6.0, 1.002, 0.1559, 0.1559, 0.07297, 0.07297, 0.04167, 0.25, 0.1201, 0.05061, 0.38, 0.0, 26.0, 14.0, 41.0, 43.0, 1.049, 0.04229, 0.03001, 1.409, 0.07231, 0.008095, 15.64, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_55.mid",42.0, 12.0, 1.0, 1.0, 68.0, 0.91, 0.09, 0.0, 1.0, 4.0, 17.0, 3.72, 0.0, 0.0, 0.24, 0.27, 0.2083, 0.4074, 4.0, 3.0, 20.1, 3.531, 3.844, 1.385, 0.6118, 0.3434, 6.2, 5.302, 4.727, 0.0, 59.0, 11.0, 17.0, 5.0, 0.0, 3.737, 5.0, 3.0, 0.1616, 0.875, 0.5152, 0.1616, 0.1212, 0.2525, 0.2828, 0.07071, 0.07071, 0.0202, 0.07071, 0.0404, 0.0101, 0.0202, 1.0, 0.01, 0.4458, 1.694, 7.49, 3.478, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.008, 2.008, 0.8122, 2.0, 3.0, 2.0, 0.57, 1.0, 0.43, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3463, 0.25, 0.48, 0.8958, 1.0, 0.1386, 2.083, 4.539, 1.724, 1.0, 1.322, 0.06583, 0.0625, 0.03424, 0.3255, 0.3255, 0.3255, 0.3333, 0.3333, 0.1807, 0.1807, 0.1875, 0.1875, 0.05226, 0.05226, 0.0, 0.0, 32.0, 26.0, 43.0, 51.0, 1.186, 0.03571, 0.03571, 1.0, 0.07143, 0.00845, 5.846, 0.1923, 120.0, 120.0, 0.0, 24.9, 4.017, 0.4695, 0.2387, 0.2387, 0.07118, 0.07118, 0.04167, 0.25, 0.1679, 0.04631, 0.11, 0.0, 32.0, 26.0, 43.0, 51.0, 1.186, 0.03571, 0.03571, 1.0, 0.07143, 0.00845, 5.846, 0.1923
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_56.mid",46.0, 12.0, 1.0, 0.0, 66.0, 0.93, 0.07, 0.0, 3.0, 3.0, 20.0, 4.73, 0.0, 0.0, 0.15, 0.19, 0.4, 0.6316, 19.0, 5.0, 17.18, 3.464, 3.945, 0.337, -0.2339, 0.1141, 5.998, 4.955, 4.728, 0.0, 56.0, 8.0, 11.0, 11.0, 1.0, 4.515, 6.0, 1.0, 0.1616, 0.6875, 0.4141, 0.1111, 0.1616, 0.2626, 0.1919, 0.101, 0.07071, 0.08081, 0.09091, 0.0303, 0.0, 0.06061, 0.9, 0.01, 0.4545, 1.517, 7.672, 3.333, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.324, 2.324, 0.3038, 2.0, 3.0, 2.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2838, 0.25, 0.7, 0.2714, 1.0, 0.1122, 0.9027, 6.391, 2.174, 2.0, 1.582, 0.05125, 0.04167, 0.03534, 0.3288, 0.3288, 0.3288, 0.2917, 0.2917, 0.1677, 0.1677, 0.1458, 0.1458, 0.05469, 0.05469, 0.0, 0.0, 24.0, 18.0, 43.0, 41.0, 1.049, 0.04137, 0.03058, 1.353, 0.07194, 0.007973, 10.72, 0.2778, 120.0, 120.0, 0.0, 21.51, 4.649, 0.5545, 0.2042, 0.2042, 0.06853, 0.06853, 0.03125, 0.2917, 0.1444, 0.04802, 0.16, 0.0, 24.0, 18.0, 43.0, 41.0, 1.049, 0.04137, 0.03058, 1.353, 0.07194, 0.007973, 10.72, 0.2778
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_57.mid",49.0, 12.0, 1.0, 1.0, 80.0, 0.81, 0.12, 0.07, 2.0, 2.0, 27.0, 4.17, 0.0, 0.0, 0.16, 0.25, 0.375, 0.6, 5.0, 5.0, 25.17, 3.599, 4.138, 0.5305, 0.1417, 0.1377, 5.411, 5.17, 4.669, 0.0, 79.0, 7.0, 27.0, 3.0, 1.0, 3.98, 5.0, 1.0, 0.1919, 0.6842, 0.4545, 0.1313, 0.1919, 0.2727, 0.2222, 0.1212, 0.08081, 0.0404, 0.06061, 0.0101, 0.0202, 0.0404, 0.8333, 0.01, 0.4419, 1.564, 7.073, 4.171, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.247, 2.247, 0.7821, 2.0, 3.0, 3.0, 0.68, 1.0, 0.32, 0.0, 0.0, 0.0, 0.125, 0.5, 0.31, 0.25, 0.52, 0.6154, 1.0, 0.1382, 1.303, 4.893, 2.128, 1.0, 1.469, 0.05188, 0.04167, 0.03596, 0.3198, 0.3198, 0.3198, 0.3125, 0.3125, 0.1803, 0.1803, 0.1875, 0.1875, 0.05452, 0.05452, 0.0, 0.0, 27.0, 27.0, 43.0, 47.0, 1.093, 0.03381, 0.03025, 1.118, 0.06406, 0.007935, 9.519, 0.2222, 120.0, 120.0, 0.0, 22.25, 4.494, 1.615, 0.2124, 0.2124, 0.08803, 0.08803, 0.04167, 0.2708, 0.1514, 0.05847, 0.2, 0.0, 27.0, 27.0, 43.0, 47.0, 1.093, 0.03381, 0.03025, 1.118, 0.06406, 0.007935, 9.519, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_58.mid",44.0, 12.0, 1.0, 0.0, 66.0, 0.92, 0.08, 0.0, 1.0, 4.0, 26.0, 5.04, 0.0, 0.0, 0.13, 0.19, 0.4615, 0.6842, 33.0, 9.0, 18.63, 3.858, 3.564, -0.5796, 0.0311, -0.06734, 5.145, 4.763, 4.999, 0.0, 57.0, 9.0, 3.0, 3.0, 2.0, 4.263, 6.0, 3.0, 0.1414, 1.0, 0.5051, 0.1212, 0.07071, 0.2121, 0.2323, 0.1414, 0.07071, 0.09091, 0.06061, 0.0404, 0.0101, 0.0202, 0.9167, 0.01, 0.4138, 1.403, 6.758, 4.814, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.43, 2.43, 1.113, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2762, 0.25, 0.64, 0.2969, 1.0, 0.1182, 0.666, 6.197, 1.818, 1.0, 1.09, 0.04812, 0.04167, 0.03525, 0.3281, 0.3281, 0.3281, 0.2917, 0.2917, 0.1746, 0.1746, 0.1667, 0.1667, 0.05764, 0.05764, 0.0, 0.0, 29.0, 13.0, 43.0, 41.0, 1.049, 0.04576, 0.03559, 1.286, 0.08136, 0.008062, 9.769, 0.3077, 120.0, 120.0, 0.0, 20.57, 4.861, 2.38, 0.1956, 0.1956, 0.07527, 0.07527, 0.04167, 0.2604, 0.1382, 0.04847, 0.2, 0.0, 29.0, 13.0, 43.0, 41.0, 1.049, 0.04576, 0.03559, 1.286, 0.08136, 0.008062, 9.769, 0.3077
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_59.mid",39.0, 12.0, 1.0, 0.0, 45.0, 0.13, 0.62, 0.25, 1.0, 3.0, 64.0, 5.57, 66.0, 6.0, 0.09, 0.13, 0.8889, 0.8462, 9.0, 3.0, 9.784, 3.334, 3.398, -0.3894, -0.3869, -0.4326, 6.167, 5.101, 5.003, 0.0, 67.0, 7.0, 68.0, 8.0, 1.0, 4.232, 5.0, 1.0, 0.1414, 1.0, 0.4343, 0.08081, 0.1414, 0.2828, 0.2424, 0.1313, 0.06061, 0.05051, 0.07071, 0.0404, 0.0, 0.0404, 1.182, 0.02, 0.4725, 1.492, 6.754, 6.344, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.013, 3.013, 1.403, 2.0, 3.0, 2.0, 0.87, 1.0, 0.13, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2412, 0.25, 0.54, 0.6111, 1.0, 0.1155, -0.2273, 6.972, 1.786, 1.0, 1.275, 0.04229, 0.04167, 0.03408, 0.285, 0.285, 0.285, 0.3125, 0.3125, 0.1604, 0.1604, 0.1458, 0.1458, 0.06125, 0.06125, 0.0, 0.0, 25.0, 13.0, 41.0, 43.0, 1.049, 0.05092, 0.03112, 1.636, 0.08204, 0.008122, 17.0, 0.2308, 120.0, 120.0, 0.0, 16.59, 6.026, 0.4731, 0.156, 0.156, 0.07325, 0.07325, 0.01042, 0.2812, 0.1186, 0.05322, 0.41, 0.0, 25.0, 13.0, 41.0, 43.0, 1.049, 0.05092, 0.03112, 1.636, 0.08204, 0.008122, 17.0, 0.2308
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_6.mid",42.0, 12.0, 0.0, 0.0, 47.0, 0.0, 0.27, 0.73, 2.0, 2.0, 80.0, 5.73, 78.0, 7.0, 0.05, 0.12, 1.0, 1.0, 4.0, 3.0, 11.84, 3.513, 3.558, -0.1292, -0.2306, 0.2614, 5.357, 4.937, 4.822, 0.0, 69.0, 9.0, 62.0, 2.0, 4.0, 4.556, 5.0, 1.0, 0.1616, 0.9375, 0.4646, 0.0404, 0.1414, 0.2727, 0.3131, 0.101, 0.07071, 0.05051, 0.05051, 0.0404, 0.0101, 0.05051, 0.9375, 0.0, 0.4526, 1.667, 7.702, 6.353, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.658, 2.658, 0.1767, 2.0, 3.0, 3.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2712, 0.25, 0.51, 0.5294, 1.0, 0.133, 0.4793, 5.582, 1.786, 1.0, 1.261, 0.04938, 0.04167, 0.03671, 0.2929, 0.2929, 0.2929, 0.3125, 0.3125, 0.161, 0.161, 0.1458, 0.1458, 0.05482, 0.05482, 0.0, 0.0, 28.0, 28.0, 41.0, 51.0, 1.244, 0.0348, 0.02874, 1.211, 0.06354, 0.007938, 9.179, 0.1786, 120.0, 120.0, 0.0, 18.81, 5.316, 0.6048, 0.178, 0.178, 0.0838, 0.0838, 0.04167, 0.3021, 0.133, 0.05975, 0.34, 0.0, 28.0, 28.0, 41.0, 51.0, 1.244, 0.0348, 0.02874, 1.211, 0.06354, 0.007938, 9.179, 0.1786
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_60.mid",58.0, 12.0, 0.0, 0.0, 84.0, 0.51, 0.34, 0.15, 4.0, 3.0, 45.0, 4.46, 64.0, 0.0, 0.07, 0.14, 0.7143, 1.0, 4.0, 4.0, 25.09, 3.273, 3.726, -0.8823, 0.4216, 0.6601, 4.948, 5.232, 4.888, 0.0, 67.0, 7.0, 16.0, 4.0, 1.0, 4.253, 5.0, 1.0, 0.1515, 0.8667, 0.4747, 0.09091, 0.1515, 0.2828, 0.2323, 0.06061, 0.07071, 0.07071, 0.1111, 0.06061, 0.0202, 0.0, 1.3, 0.0, 0.4556, 1.475, 6.754, 4.676, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.545, 2.545, 0.4609, 2.0, 3.0, 3.0, 0.83, 1.0, 0.17, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2737, 0.25, 0.68, 0.25, 1.0, 0.1119, 0.6365, 6.642, 2.128, 1.0, 1.765, 0.04958, 0.04167, 0.03708, 0.298, 0.298, 0.298, 0.2917, 0.2917, 0.1674, 0.1674, 0.1458, 0.1458, 0.05457, 0.05457, 0.0, 0.0, 27.0, 27.0, 41.0, 43.0, 1.049, 0.03802, 0.03471, 1.095, 0.07273, 0.007987, 9.259, 0.1111, 120.0, 120.0, 0.0, 19.65, 5.09, 0.6491, 0.1863, 0.1863, 0.07557, 0.07557, 0.04167, 0.2708, 0.1379, 0.04979, 0.24, 0.0, 27.0, 27.0, 41.0, 43.0, 1.049, 0.03802, 0.03471, 1.095, 0.07273, 0.007987, 9.259, 0.1111
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_61.mid",46.0, 12.0, 0.0, 0.0, 61.0, 0.14, 0.29, 0.57, 5.0, 2.0, 73.0, 5.51, 74.0, 2.0, 0.05, 0.12, 0.8, 1.0, 5.0, 7.0, 14.81, 3.338, 3.568, -0.1641, -0.4404, 0.07568, 5.681, 5.062, 5.007, 0.0, 82.0, 10.0, 42.0, 6.0, 2.0, 4.586, 5.0, 1.0, 0.1818, 0.7222, 0.4242, 0.05051, 0.1212, 0.303, 0.202, 0.1313, 0.06061, 0.09091, 0.05051, 0.06061, 0.0101, 0.0404, 1.857, 0.02, 0.4468, 1.541, 7.361, 4.76, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.639, 2.639, 0.695, 2.0, 3.0, 3.0, 0.79, 1.0, 0.21, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2737, 0.25, 0.56, 0.4107, 1.0, 0.1277, 0.5578, 5.766, 1.961, 1.0, 1.385, 0.05187, 0.04167, 0.03775, 0.2936, 0.2936, 0.2936, 0.2917, 0.2917, 0.1574, 0.1574, 0.1458, 0.1458, 0.05223, 0.05223, 0.0, 0.0, 30.0, 21.0, 41.0, 51.0, 1.244, 0.03876, 0.03876, 1.0, 0.07752, 0.007965, 10.57, 0.1905, 120.0, 120.0, 0.0, 18.95, 5.278, 0.4984, 0.1789, 0.1789, 0.07709, 0.07709, 0.0, 0.2812, 0.1339, 0.05364, 0.28, 0.0, 30.0, 21.0, 41.0, 51.0, 1.244, 0.03876, 0.03876, 1.0, 0.07752, 0.007965, 10.57, 0.1905
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_62.mid",48.0, 12.0, 0.0, 0.0, 62.0, 0.01, 0.25, 0.74, 2.0, 3.0, 87.0, 5.57, 103.0, 6.0, 0.06, 0.13, 0.8333, 0.9231, 8.0, 1.0, 17.29, 3.391, 3.383, -0.7757, -0.3804, 0.133, 5.137, 5.066, 5.024, 0.0, 72.0, 0.0, 88.0, 4.0, 1.0, 3.879, 6.0, 4.0, 0.1717, 0.8235, 0.3737, 0.09091, 0.1717, 0.303, 0.202, 0.1414, 0.09091, 0.05051, 0.07071, 0.0303, 0.0, 0.0202, 1.857, 0.01, 0.4778, 1.607, 6.607, 4.121, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.899, 2.899, 0.7879, 2.0, 3.0, 3.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2675, 0.25, 0.48, 0.625, 1.0, 0.1353, 0.3879, 5.546, 1.587, 1.0, 1.102, 0.0475, 0.04167, 0.03351, 0.2838, 0.2838, 0.2838, 0.3125, 0.3125, 0.1731, 0.1731, 0.1667, 0.1667, 0.05682, 0.05682, 0.0, 0.0, 26.0, 26.0, 41.0, 49.0, 1.195, 0.03591, 0.03177, 1.13, 0.06768, 0.00778, 10.04, 0.2308, 120.0, 120.0, 0.0, 17.25, 5.797, 1.731, 0.1618, 0.1618, 0.07866, 0.07866, 0.02083, 0.2396, 0.1235, 0.05361, 0.42, 0.0, 26.0, 26.0, 41.0, 49.0, 1.195, 0.03591, 0.03177, 1.13, 0.06768, 0.00778, 10.04, 0.2308
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_63.mid",41.0, 12.0, 0.0, 0.0, 65.0, 0.98, 0.02, 0.0, 3.0, 3.0, 22.0, 5.28, 18.0, 0.0, 0.06, 0.12, 1.0, 1.0, 6.0, 10.0, 12.67, 3.573, 3.778, 0.1895, 0.2351, -0.3812, 7.192, 4.904, 4.791, 0.0, 52.0, 4.0, 15.0, 3.0, 3.0, 4.455, 4.0, 2.0, 0.1414, 1.0, 0.404, 0.08081, 0.1313, 0.2626, 0.202, 0.1414, 0.07071, 0.07071, 0.09091, 0.0404, 0.0, 0.0404, 2.333, 0.03, 0.4615, 1.655, 7.909, 4.457, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.617, 2.617, 0.4665, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2725, 0.25, 0.61, 0.3279, 1.0, 0.121, 0.5579, 6.116, 2.0, 1.0, 1.429, 0.05146, 0.04167, 0.03716, 0.3015, 0.3015, 0.3015, 0.3125, 0.3125, 0.1678, 0.1678, 0.1458, 0.1458, 0.05925, 0.05925, 0.0, 0.0, 24.0, 24.0, 40.0, 46.0, 1.15, 0.0318, 0.0318, 1.0, 0.06359, 0.007891, 7.5, 0.08333, 120.0, 120.0, 0.0, 19.1, 5.234, 0.7838, 0.1807, 0.1807, 0.07745, 0.07745, 0.01042, 0.2604, 0.1334, 0.05137, 0.25, 0.0, 24.0, 24.0, 40.0, 46.0, 1.15, 0.0318, 0.0318, 1.0, 0.06359, 0.007891, 7.5, 0.08333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_64.mid",63.0, 12.0, 0.0, 0.0, 96.0, 0.34, 0.23, 0.43, 2.0, 4.0, 58.0, 5.31, 74.0, 3.0, 0.05, 0.12, 0.8, 0.9167, 6.0, 1.0, 27.37, 3.387, 3.481, -0.8955, 0.2746, -0.2327, 5.584, 5.006, 4.911, 0.0, 74.0, 2.0, 3.0, 3.0, 2.0, 4.313, 5.0, 1.0, 0.1717, 0.8235, 0.4343, 0.07071, 0.101, 0.2727, 0.2424, 0.07071, 0.1111, 0.06061, 0.101, 0.06061, 0.0, 0.0101, 1.4, 0.01, 0.4565, 1.46, 6.73, 4.333, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.586, 2.586, 0.5753, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.27, 0.25, 0.59, 0.3729, 1.0, 0.1227, 0.4889, 6.068, 1.786, 1.0, 1.217, 0.04771, 0.04167, 0.03532, 0.312, 0.312, 0.312, 0.3125, 0.3125, 0.166, 0.166, 0.1458, 0.1458, 0.05625, 0.05625, 0.0, 0.0, 26.0, 15.0, 43.0, 47.0, 1.093, 0.04502, 0.03055, 1.474, 0.07556, 0.008026, 15.33, 0.2, 120.0, 120.0, 0.0, 19.33, 5.172, 1.065, 0.1824, 0.1824, 0.07543, 0.07543, 0.01042, 0.25, 0.133, 0.05005, 0.25, 0.0, 26.0, 15.0, 43.0, 47.0, 1.093, 0.04502, 0.03055, 1.474, 0.07556, 0.008026, 15.33, 0.2
