,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_46.mid",32.0, 12.0, 0.0, 0.0, 47.0, 0.22, 0.74, 0.04, 2.0, 2.0, 59.0, 5.59, 63.0, 9.0, 0.08, 0.13, 0.875, 0.9231, 6.0, 9.0, 8.545, 3.688, 3.506, -0.05969, -0.3336, 0.2482, 6.369, 4.802, 4.904, 0.0, 86.0, 2.0, 39.0, 3.0, 4.0, 3.828, 4.0, 3.0, 0.1717, 0.9412, 0.4444, 0.0404, 0.1616, 0.3232, 0.3232, 0.07071, 0.08081, 0.06061, 0.08081, 0.0101, 0.0, 0.0101, 0.8824, 0.09, 0.4947, 1.759, 6.889, 5.9, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.461, 4.461, 0.2591, 3.0, 4.0, 2.0, 0.96, 0.99, 0.04, 0.0, 0.0, 0.01, 0.125, 0.75, 0.1875, 0.125, 0.6, 1.0, 0.0, 0.09972, 1.88, 17.23, 2.0, 1.0, 2.222, 0.05313, 0.04167, 0.03276, 0.3076, 0.3076, 0.3076, 0.2708, 0.2708, 0.1412, 0.1412, 0.125, 0.125, 0.0367, 0.0367, 0.0, 0.0, 24.0, 33.0, 47.0, 42.0, 1.119, 0.03271, 0.02874, 1.138, 0.06145, 0.00743, 8.121, 0.2121, 120.0, 120.0, 0.0, 11.21, 8.922, 0.7851, 0.1016, 0.1016, 0.05299, 0.05299, 0.0, 0.3125, 0.0776, 0.05596, 0.7, 0.0, 24.0, 33.0, 47.0, 42.0, 1.119, 0.03271, 0.02874, 1.138, 0.06145, 0.00743, 8.121, 0.2121
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_47.mid",46.0, 12.0, 0.0, 0.0, 77.0, 0.57, 0.33, 0.1, 3.0, 3.0, 51.0, 5.86, 70.0, 10.0, 0.07, 0.17, 0.7143, 0.8235, 5.0, 5.0, 17.58, 3.736, 3.765, 0.2901, -0.1124, -0.6216, 5.332, 4.856, 4.926, 0.0, 84.0, 0.0, 22.0, 10.0, 2.0, 3.313, 6.0, 1.0, 0.1919, 0.8947, 0.4949, 0.1212, 0.09091, 0.2828, 0.3333, 0.1212, 0.08081, 0.0202, 0.0101, 0.0101, 0.0101, 0.0101, 1.062, 0.13, 0.4713, 1.475, 5.305, 5.06, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.743, 4.743, 0.3982, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1787, 0.125, 0.63, 1.0, 0.0, 0.08191, 1.969, 11.05, 2.0, 2.0, 1.616, 0.05479, 0.04167, 0.03706, 0.3192, 0.3192, 0.3192, 0.25, 0.25, 0.14, 0.14, 0.125, 0.125, 0.03439, 0.03439, 0.0, 0.0, 28.0, 28.0, 43.0, 41.0, 1.049, 0.03188, 0.03005, 1.061, 0.06193, 0.007604, 11.0, 0.25, 120.0, 120.0, 0.0, 10.54, 9.486, 5.695, 0.09386, 0.09386, 0.0497, 0.0497, 0.0, 0.1979, 0.07177, 0.04744, 0.76, 0.0, 28.0, 28.0, 43.0, 41.0, 1.049, 0.03188, 0.03005, 1.061, 0.06193, 0.007604, 11.0, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_48.mid",37.0, 12.0, 1.0, 0.0, 58.0, 0.28, 0.66, 0.06, 1.0, 5.0, 59.0, 6.08, 67.0, 7.0, 0.09, 0.17, 0.8889, 0.7647, 2.0, 2.0, 12.1, 3.203, 3.435, -0.9619, -0.8618, -0.3494, 6.182, 5.176, 4.901, 0.0, 87.0, 3.0, 29.0, 5.0, 4.0, 3.717, 5.0, 2.0, 0.202, 0.9, 0.4242, 0.06061, 0.1212, 0.303, 0.303, 0.1414, 0.08081, 0.0303, 0.05051, 0.0303, 0.0, 0.0, 0.5, 0.14, 0.4731, 1.5, 5.806, 4.978, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.858, 4.858, 0.4159, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1725, 0.125, 0.68, 1.0, 0.0, 0.08099, 1.759, 12.05, 2.041, 1.0, 1.755, 0.05, 0.04167, 0.03861, 0.3482, 0.3482, 0.3482, 0.2708, 0.2708, 0.14, 0.14, 0.125, 0.125, 0.03788, 0.03788, 0.0, 0.0, 26.0, 26.0, 43.0, 41.0, 1.049, 0.03542, 0.03361, 1.054, 0.06903, 0.007703, 8.923, 0.1923, 120.0, 120.0, 0.0, 10.29, 9.717, 5.691, 0.09217, 0.09217, 0.04827, 0.04827, 0.0, 0.2292, 0.06708, 0.0478, 0.77, 0.0, 26.0, 26.0, 43.0, 41.0, 1.049, 0.03542, 0.03361, 1.054, 0.06903, 0.007703, 8.923, 0.1923
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_49.mid",48.0, 12.0, 0.0, 0.0, 53.0, 0.55, 0.2, 0.25, 2.0, 3.0, 56.0, 5.21, 51.0, 7.0, 0.06, 0.11, 0.6667, 1.0, 9.0, 7.0, 15.69, 3.415, 3.567, 0.8508, 0.1845, 0.2271, 4.945, 5.004, 4.867, 0.0, 82.0, 10.0, 46.0, 10.0, 1.0, 3.49, 5.0, 2.0, 0.2041, 0.8, 0.4286, 0.07143, 0.2041, 0.3571, 0.3061, 0.1122, 0.06122, 0.03061, 0.02041, 0.0, 0.0102, 0.03061, 1.143, 0.18, 0.4286, 1.685, 6.037, 5.02, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.839, 4.839, 0.983, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1725, 0.125, 0.64, 1.0, 0.0, 0.0683, 2.086, 9.549, 2.222, 2.0, 1.704, 0.0575, 0.04167, 0.03874, 0.3367, 0.3367, 0.3367, 0.1875, 0.1875, 0.1336, 0.1336, 0.125, 0.125, 0.02671, 0.02671, 0.0, 0.0, 25.0, 17.0, 43.0, 41.0, 1.049, 0.04114, 0.03309, 1.243, 0.07424, 0.007711, 19.71, 0.1765, 120.0, 120.0, 0.0, 10.33, 9.677, 5.635, 0.09449, 0.09449, 0.05316, 0.05316, 0.0, 0.1875, 0.06854, 0.05093, 0.7, 0.0, 25.0, 17.0, 43.0, 41.0, 1.049, 0.04114, 0.03309, 1.243, 0.07424, 0.007711, 19.71, 0.1765
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_5.mid",31.0, 12.0, 0.0, 0.0, 33.0, 0.13, 0.71, 0.16, 4.0, 5.0, 64.0, 5.27, 71.0, 10.0, 0.08, 0.13, 1.0, 0.9231, 1.0, 10.0, 7.859, 3.824, 3.677, -0.1718, 0.2118, 0.4651, 5.355, 4.804, 4.868, 0.0, 46.0, 10.0, 64.0, 4.0, 4.0, 3.535, 5.0, 1.0, 0.202, 0.95, 0.4747, 0.05051, 0.1212, 0.303, 0.3939, 0.1212, 0.0404, 0.0303, 0.0404, 0.0, 0.0, 0.0202, 0.95, 0.11, 0.5426, 1.593, 5.814, 5.15, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.117, 5.117, 0.3103, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1625, 0.125, 0.74, 1.0, 0.0, 0.07217, 1.559, 13.97, 2.439, 1.0, 2.324, 0.05458, 0.04167, 0.03636, 0.3753, 0.3753, 0.3753, 0.25, 0.25, 0.1331, 0.1331, 0.125, 0.125, 0.03276, 0.03276, 0.0, 0.0, 27.0, 17.0, 41.0, 43.0, 1.049, 0.03719, 0.02705, 1.375, 0.06424, 0.00758, 15.47, 0.1176, 120.0, 120.0, 0.0, 9.771, 10.23, 0.1832, 0.08691, 0.08691, 0.04194, 0.04194, 0.0, 0.1979, 0.06104, 0.04355, 0.84, 0.0, 27.0, 17.0, 41.0, 43.0, 1.049, 0.03719, 0.02705, 1.375, 0.06424, 0.00758, 15.47, 0.1176
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_50.mid",43.0, 12.0, 0.0, 0.0, 52.0, 0.35, 0.49, 0.16, 3.0, 2.0, 58.0, 4.9, 65.0, 5.0, 0.08, 0.14, 0.75, 0.7857, 3.0, 4.0, 13.01, 3.196, 3.581, -0.9733, -0.09388, -0.2178, 5.154, 5.079, 4.911, 0.0, 64.0, 4.0, 41.0, 5.0, 1.0, 4.131, 5.0, 2.0, 0.1717, 1.0, 0.4444, 0.06061, 0.1717, 0.2929, 0.2727, 0.1111, 0.08081, 0.05051, 0.05051, 0.0303, 0.0202, 0.0303, 1.7, 0.11, 0.5161, 1.431, 6.262, 5.449, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.4, 4.4, 0.5915, 3.0, 4.0, 2.0, 0.96, 0.99, 0.04, 0.0, 0.0, 0.01, 0.125, 0.75, 0.1825, 0.125, 0.64, 1.0, 0.0, 0.09959, 1.732, 17.88, 2.273, 2.0, 1.969, 0.04896, 0.04167, 0.03726, 0.3153, 0.3153, 0.3153, 0.25, 0.25, 0.1322, 0.1322, 0.125, 0.125, 0.03372, 0.03372, 0.0, 0.0, 24.0, 29.0, 43.0, 41.0, 1.049, 0.03226, 0.02933, 1.1, 0.06158, 0.007544, 7.759, 0.2414, 120.0, 120.0, 0.0, 11.36, 8.799, 0.4554, 0.1022, 0.1022, 0.05412, 0.05412, 0.0, 0.3125, 0.07781, 0.05469, 0.7, 0.0, 24.0, 29.0, 43.0, 41.0, 1.049, 0.03226, 0.02933, 1.1, 0.06158, 0.007544, 7.759, 0.2414
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_51.mid",40.0, 12.0, 1.0, 0.0, 58.0, 0.58, 0.39, 0.03, 2.0, 4.0, 50.0, 5.92, 57.0, 9.0, 0.09, 0.18, 0.6667, 0.6111, 2.0, 9.0, 11.62, 3.681, 3.461, 0.2374, -0.8802, 0.8321, 6.015, 4.861, 4.999, 0.0, 84.0, 0.0, 26.0, 2.0, 1.0, 3.475, 5.0, 2.0, 0.1717, 1.0, 0.4747, 0.08081, 0.1717, 0.2929, 0.3131, 0.1313, 0.05051, 0.07071, 0.05051, 0.0101, 0.0, 0.0, 1.214, 0.13, 0.5055, 1.569, 5.81, 5.26, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.839, 4.839, 0.2132, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.17, 0.125, 0.7, 1.0, 0.0, 0.08048, 1.677, 12.55, 2.128, 1.0, 2.05, 0.05021, 0.04167, 0.03652, 0.3518, 0.3518, 0.3518, 0.25, 0.25, 0.1364, 0.1364, 0.125, 0.125, 0.03642, 0.03642, 0.0, 0.0, 27.0, 36.0, 43.0, 40.0, 1.075, 0.02906, 0.02816, 1.032, 0.05722, 0.007537, 11.39, 0.1667, 120.0, 120.0, 0.0, 10.33, 9.677, 5.693, 0.09291, 0.09291, 0.04552, 0.04552, 0.0, 0.1979, 0.06698, 0.04576, 0.74, 0.0, 27.0, 36.0, 43.0, 40.0, 1.075, 0.02906, 0.02816, 1.032, 0.05722, 0.007537, 11.39, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_52.mid",54.0, 12.0, 0.0, 0.0, 64.0, 0.55, 0.3, 0.15, 3.0, 3.0, 50.0, 5.38, 75.0, 3.0, 0.05, 0.12, 0.8, 0.9167, 45.0, 1.0, 18.45, 3.363, 3.419, -0.0813, 0.339, -0.4388, 4.868, 5.184, 5.055, 0.0, 52.0, 4.0, 19.0, 7.0, 1.0, 3.606, 6.0, 1.0, 0.202, 0.9, 0.3333, 0.0202, 0.202, 0.3838, 0.2323, 0.1313, 0.1212, 0.07071, 0.0303, 0.0, 0.0101, 0.0, 1.556, 0.17, 0.5052, 1.702, 6.193, 4.564, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.734, 4.734, 0.07801, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.17, 0.125, 0.66, 1.0, 0.0, 0.0677, 1.994, 9.981, 1.961, 1.0, 1.673, 0.04979, 0.04167, 0.03296, 0.3501, 0.3501, 0.3501, 0.1875, 0.1875, 0.1301, 0.1301, 0.125, 0.125, 0.02606, 0.02606, 0.0, 0.0, 31.0, 25.0, 43.0, 49.0, 1.14, 0.03379, 0.03014, 1.121, 0.06393, 0.007801, 10.64, 0.24, 120.0, 120.0, 0.0, 10.56, 9.467, 5.569, 0.09491, 0.09491, 0.04402, 0.04402, 0.0, 0.1979, 0.06865, 0.04357, 0.74, 0.0, 31.0, 25.0, 43.0, 49.0, 1.14, 0.03379, 0.03014, 1.121, 0.06393, 0.007801, 10.64, 0.24
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_53.mid",43.0, 12.0, 1.0, 0.0, 62.0, 0.3, 0.59, 0.11, 3.0, 5.0, 58.0, 5.99, 71.0, 11.0, 0.09, 0.13, 0.7778, 0.7692, 4.0, 6.0, 15.15, 3.445, 3.414, -1.206, -0.008708, 0.29, 5.878, 5.064, 5.078, 0.0, 83.0, 11.0, 25.0, 1.0, 3.0, 3.48, 6.0, 2.0, 0.2245, 0.7273, 0.449, 0.06122, 0.1633, 0.2959, 0.3367, 0.1327, 0.09184, 0.03061, 0.03061, 0.0102, 0.0102, 0.0, 2.0, 0.17, 0.4674, 1.508, 5.525, 4.024, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.839, 4.839, 0.5013, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.17, 0.125, 0.66, 1.0, 0.0, 0.0677, 1.994, 9.981, 2.0, 2.0, 1.69, 0.05063, 0.04167, 0.03666, 0.3417, 0.3417, 0.3417, 0.2708, 0.2708, 0.1466, 0.1466, 0.125, 0.125, 0.04782, 0.04782, 0.0, 0.0, 28.0, 21.0, 51.0, 42.0, 1.214, 0.03558, 0.03285, 1.083, 0.06843, 0.007762, 13.43, 0.2857, 120.0, 120.0, 0.0, 10.33, 9.677, 5.663, 0.0946, 0.0946, 0.04347, 0.04347, 0.0, 0.1979, 0.06802, 0.04521, 0.76, 0.0, 28.0, 21.0, 51.0, 42.0, 1.214, 0.03558, 0.03285, 1.083, 0.06843, 0.007762, 13.43, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_54.mid",28.0, 12.0, 1.0, 0.0, 29.0, 0.56, 0.44, 0.0, 5.0, 2.0, 53.0, 4.9, 48.0, 0.0, 0.09, 0.17, 0.8889, 0.7059, 12.0, 2.0, 7.267, 3.664, 3.619, 0.5697, -0.08188, 0.3482, 5.143, 4.924, 5.099, 0.0, 40.0, 4.0, 69.0, 9.0, 2.0, 3.242, 5.0, 1.0, 0.2121, 0.9048, 0.4343, 0.07071, 0.1111, 0.3232, 0.3434, 0.1717, 0.0404, 0.0101, 0.0303, 0.0101, 0.0, 0.0, 1.267, 0.16, 0.5652, 1.533, 5.233, 4.556, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.678, 4.678, 0.2242, 2.0, 3.0, 2.0, 0.95, 1.0, 0.05, 0.0, 0.0, 0.0, 0.125, 0.5, 0.175, 0.125, 0.7, 1.0, 0.0, 0.09232, 1.625, 11.52, 2.381, 1.0, 2.527, 0.0575, 0.04167, 0.03862, 0.3489, 0.3489, 0.3489, 0.2708, 0.2708, 0.1327, 0.1327, 0.125, 0.125, 0.03734, 0.03734, 0.0, 0.0, 27.0, 38.0, 43.0, 40.0, 1.075, 0.03008, 0.03008, 1.0, 0.06016, 0.007498, 9.842, 0.2105, 120.0, 120.0, 0.0, 10.69, 9.357, 5.673, 0.09522, 0.09522, 0.04958, 0.04958, 0.0, 0.25, 0.06958, 0.05268, 0.79, 0.0, 27.0, 38.0, 43.0, 40.0, 1.075, 0.03008, 0.03008, 1.0, 0.06016, 0.007498, 9.842, 0.2105
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_55.mid",22.0, 12.0, 2.0, 0.0, 26.0, 0.0, 0.38, 0.62, 2.0, 3.0, 74.0, 5.48, 78.0, 6.0, 0.12, 0.12, 0.75, 0.8333, 1.0, 3.0, 4.928, 3.368, 3.432, 0.07305, -0.4632, -0.2447, 6.202, 5.033, 5.019, 0.0, 88.0, 4.0, 63.0, 3.0, 3.0, 4.596, 5.0, 1.0, 0.1616, 1.0, 0.5051, 0.06061, 0.09091, 0.2222, 0.3232, 0.1515, 0.05051, 0.0404, 0.0404, 0.0303, 0.0303, 0.05051, 1.0, 0.11, 0.4839, 1.409, 6.788, 6.082, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.222, 4.222, 0.3593, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1875, 0.125, 0.54, 1.0, 0.0, 0.07642, 2.454, 9.566, 2.273, 2.0, 1.703, 0.05042, 0.04167, 0.03531, 0.3105, 0.3105, 0.3105, 0.2083, 0.2083, 0.1284, 0.1284, 0.125, 0.125, 0.02576, 0.02576, 0.0, 0.0, 28.0, 15.0, 41.0, 49.0, 1.195, 0.03899, 0.03056, 1.276, 0.06955, 0.007609, 12.13, 0.2, 120.0, 120.0, 0.0, 11.84, 8.443, 1.633, 0.1085, 0.1085, 0.05498, 0.05498, 0.0, 0.2604, 0.08167, 0.05407, 0.6, 0.0, 28.0, 15.0, 41.0, 49.0, 1.195, 0.03899, 0.03056, 1.276, 0.06955, 0.007609, 12.13, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_56.mid",36.0, 12.0, 1.0, 0.0, 50.0, 0.04, 0.56, 0.4, 2.0, 4.0, 68.0, 5.54, 79.0, 7.0, 0.09, 0.13, 0.6667, 0.8462, 19.0, 5.0, 10.09, 3.427, 3.628, 0.7195, 0.4727, 0.2481, 5.471, 4.983, 4.83, 0.0, 44.0, 8.0, 75.0, 3.0, 2.0, 3.586, 5.0, 1.0, 0.1818, 0.9444, 0.4242, 0.08081, 0.1717, 0.3535, 0.2626, 0.1212, 0.07071, 0.0303, 0.0101, 0.0303, 0.0202, 0.0202, 1.167, 0.13, 0.5275, 1.596, 6.123, 5.24, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.507, 4.507, 0.1097, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.18, 0.125, 0.6, 1.0, 0.0, 0.07604, 2.17, 10.29, 2.222, 2.0, 1.882, 0.05292, 0.04167, 0.03607, 0.3446, 0.3446, 0.3446, 0.1667, 0.1667, 0.1296, 0.1296, 0.125, 0.125, 0.0264, 0.0264, 0.0, 0.0, 29.0, 29.0, 43.0, 41.0, 1.049, 0.03385, 0.02998, 1.129, 0.06383, 0.007523, 10.34, 0.2414, 120.0, 120.0, 0.0, 11.09, 9.014, 0.6745, 0.1001, 0.1001, 0.05178, 0.05178, 0.0, 0.2604, 0.07271, 0.05148, 0.69, 0.0, 29.0, 29.0, 43.0, 41.0, 1.049, 0.03385, 0.02998, 1.129, 0.06383, 0.007523, 10.34, 0.2414
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_57.mid",30.0, 12.0, 1.0, 0.0, 42.0, 0.09, 0.64, 0.27, 2.0, 3.0, 67.0, 6.11, 70.0, 10.0, 0.1, 0.13, 0.8, 0.8462, 1.0, 2.0, 8.682, 3.464, 3.495, -0.8051, -0.7708, -0.1631, 7.298, 5.089, 4.967, 0.0, 85.0, 1.0, 50.0, 2.0, 3.0, 2.969, 5.0, 1.0, 0.2449, 0.75, 0.4898, 0.102, 0.1633, 0.3469, 0.3265, 0.102, 0.04082, 0.05102, 0.02041, 0.0102, 0.0, 0.0, 3.0, 0.15, 0.4773, 1.6, 5.164, 4.72, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.026, 5.026, 0.184, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1688, 0.125, 0.69, 1.0, 0.0, 0.07406, 1.772, 12.23, 2.273, 2.0, 2.255, 0.05479, 0.04167, 0.03947, 0.356, 0.356, 0.356, 0.375, 0.375, 0.1419, 0.1419, 0.125, 0.125, 0.05586, 0.05586, 0.0, 0.0, 22.0, 22.0, 41.0, 44.0, 1.073, 0.03562, 0.0285, 1.25, 0.06411, 0.007499, 17.05, 0.2273, 120.0, 120.0, 0.0, 9.948, 10.05, 0.5716, 0.08929, 0.08929, 0.04351, 0.04351, 0.0, 0.1875, 0.06406, 0.04603, 0.77, 0.0, 22.0, 22.0, 41.0, 44.0, 1.073, 0.03562, 0.0285, 1.25, 0.06411, 0.007499, 17.05, 0.2273
